split,image_path,width,height,near,far
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00023.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00024.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00025.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00026.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00027.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00028.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00029.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00030.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0273_static_depth_L19_f00031.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00023.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00024.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00025.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0259_static_depth_L20_f00026.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0472_static_depth_L22_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0068_static_depth_L22_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00023.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00024.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00025.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00026.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00027.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00028.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00029.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00030.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00031.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00032.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00033.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00034.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00035.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00036.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0085_static_depth_L17_f00037.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0398_static_depth_L20_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0420_static_depth_L21_f00023.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00023.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00024.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00025.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00026.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00027.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00028.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00029.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00030.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00031.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00032.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00033.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00034.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00035.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00036.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00037.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00038.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00039.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00040.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00041.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00042.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00043.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00044.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00045.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00046.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00047.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00048.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00049.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00050.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00051.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00052.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00053.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00054.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00055.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00056.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00057.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00058.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00059.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0064_static_depth_L12_f00060.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00000.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00001.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00002.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00003.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00004.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00005.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00006.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00007.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00008.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00009.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00010.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00011.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00012.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00013.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00014.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00015.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00016.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00017.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00018.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00019.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00020.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00021.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00022.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00023.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00024.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00025.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00026.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00027.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00028.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00029.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00030.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00031.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00032.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00033.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00034.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00035.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00036.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00037.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00038.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00039.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00040.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00041.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00042.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00043.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00044.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00045.png,480,270,0.4,20.0
test,datasets/static_frames_480x270/test/episode_0034_static_depth_L04_f00046.png,480,270,0.4,20.0
